id,character,bucket
7371,淼,三级字表
7372,赒,三级字表
7373,鿏,三级字表
7374,铹,三级字表
7375,𬭊,三级字表
7376,铽,三级字表
7377,𨱇,三级字表
7378,𫓶,三级字表
7379,锊,三级字表
7380,锍,三级字表
7381,锎,三级字表
7382,𬭎,三级字表
7383,锓,三级字表
7384,犇,三级字表
7385,颋,三级字表
7386,稌,三级字表
7387,筀,三级字表
7388,筘,三级字表
7389,筜,三级字表
7390,筥,三级字表
7391,筅,三级字表
7392,傃,三级字表
7393,傉,三级字表
7394,翛,三级字表
7395,傒,三级字表
7396,傕,三级字表
7397,舾,三级字表
7398,畬,三级字表
7399,𫖯,三级字表
7400,脿,三级字表
7401,腘,三级字表
7402,䐃,三级字表
7403,腙,三级字表
7404,腒,三级字表
7405,𬱟,三级字表
7406,鲃,三级字表
7407,猰,三级字表
7408,𫛭,三级字表
7409,猯,三级字表
7410,㺄,三级字表
7411,馉,三级字表
7412,凓,三级字表
7413,鄗,三级字表
7414,𫷷,三级字表
7415,廋,三级字表
7416,廆,三级字表
7417,鄌,三级字表
7418,粢,三级字表
7419,遆,三级字表
7420,旐,三级字表
7421,𬮱,三级字表
7422,焞,三级字表
7423,𬊤,三级字表
7424,欻,三级字表
7425,𣸣,三级字表
7426,溚,三级字表
7427,溁,三级字表
7428,湝,三级字表
7429,渰,三级字表
7430,湓,三级字表
7431,㴔,三级字表
7432,渟,三级字表
7433,溠,三级字表
7434,渼,三级字表
7435,溇,三级字表
7436,湣,三级字表
7437,湑,三级字表
7438,溞,三级字表
7439,愐,三级字表
7440,愃,三级字表
7441,敩,三级字表
7442,甯,三级字表
7443,棨,三级字表
7444,扊,三级字表
7445,裣,三级字表
7446,祼,三级字表
7447,婻,三级字表
7448,媆,三级字表
7449,媞,三级字表
7450,㛹,三级字表
7451,媓,三级字表
7452,媂,三级字表
7453,媄,三级字表
7454,毵,三级字表
7455,矞,三级字表
7456,𬴃,三级字表
7457,𫘨,三级字表
7458,缊,三级字表
7459,缐,三级字表
7460,骙,三级字表
7461,瑃,三级字表
7462,瑓,三级字表
7463,瑅,三级字表
7464,瑆,三级字表
7465,䴖,三级字表
7466,瑖,三级字表
7467,瑝,三级字表
7468,瑔,三级字表
7469,瑀,三级字表
7470,𤧛,三级字表
7471,瑳,三级字表
7472,瑂,三级字表
7473,嶅,三级字表
7474,瑑,三级字表
7475,遘,三级字表
7476,髢,三级字表
7477,塥,三级字表
7478,堽,三级字表
7479,赪,三级字表
7480,摛,三级字表
7481,塝,三级字表
7482,搒,三级字表
7483,搌,三级字表
7484,蒱,三级字表
7485,蒨,三级字表
7486,蓏,三级字表
7487,蔀,三级字表
7488,蓢,三级字表
7489,蓂,三级字表
7490,蒻,三级字表
7491,蓣,三级字表
7492,椹,三级字表
7493,楪,三级字表
7494,榃,三级字表
7495,榅,三级字表
7496,楒,三级字表
7497,楞,三级字表
7498,楩,三级字表
7499,榇,三级字表
7500,椸,三级字表
7501,楙,三级字表
7502,歅,三级字表
7503,𬪩,三级字表
7504,碃,三级字表
7505,碏,三级字表
7506,𬒔,三级字表
7507,碈,三级字表
7508,䃅,三级字表
7509,硿,三级字表
7510,鄠,三级字表
7511,辒,三级字表
7512,𬨎,三级字表
7513,𫐓,三级字表
7514,龆,三级字表
7515,觜,三级字表
7516,䣘,三级字表
7517,暕,三级字表
7518,鹍,三级字表
7519,𫫇,三级字表
7520,㬊,三级字表
7521,暅,三级字表
7522,跱,三级字表
7523,蜐,三级字表
7524,蜎,三级字表
7525,嵲,三级字表
7526,赗,三级字表
7527,骱,三级字表
7528,锖,三级字表
7529,𫓹,三级字表
7530,锘,三级字表
7531,锳,三级字表
7532,锧,三级字表
7533,锪,三级字表
7534,𬭚,三级字表
7535,锫,三级字表
7536,锬,三级字表
7537,𬭛,三级字表
7538,稑,三级字表
7539,稙,三级字表
7540,䅟,三级字表
7541,𬕂,三级字表
7542,筻,三级字表
7543,筼,三级字表
7544,筶,三级字表
7545,筦,三级字表
7546,筤,三级字表
7547,傺,三级字表
7548,鹎,三级字表
7549,僇,三级字表
7550,艅,三级字表
7551,艉,三级字表
7552,谼,三级字表
7553,貆,三级字表
7554,腽,三级字表
7555,腨,三级字表
7556,腯,三级字表
7557,鲉,三级字表
7558,鲊,三级字表
7559,鲌,三级字表
7560,䲟,三级字表
7561,𬶋,三级字表
7562,𬶍,三级字表
7563,鲏,三级字表
7564,雊,三级字表
7565,猺,三级字表
7566,飔,三级字表
7567,觟,三级字表
7568,𦝼,三级字表
7569,馌,三级字表
7570,裛,三级字表
7571,廒,三级字表
7572,瘀,三级字表
7573,瘅,三级字表
7574,鄘,三级字表
7575,鹒,三级字表
7576,鄜,三级字表
7577,麀,三级字表
7578,鄣,三级字表
7579,阘,三级字表
7580,𫔶,三级字表
7581,煁,三级字表
7582,煃,三级字表
7583,煴,三级字表
7584,煋,三级字表
7585,煟,三级字表
7586,煓,三级字表
7587,滠,三级字表
7588,溍,三级字表
7589,溹,三级字表
7590,滆,三级字表
7591,滉,三级字表
7592,溦,三级字表
7593,溵,三级字表
7594,漷,三级字表
7595,滧,三级字表
7596,滘,三级字表
7597,滍,三级字表
7598,愭,三级字表
7599,慥,三级字表
7600,慆,三级字表
7601,塱,三级字表
7602,𫌀,三级字表
7603,裼,三级字表
7604,禋,三级字表
7605,禔,三级字表
7606,禘,三级字表
7607,禒,三级字表
7608,谫,三级字表
7609,鹔,三级字表
7610,𫖳,三级字表
7611,愍,三级字表
7612,嫄,三级字表
7613,媱,三级字表
7614,戤,三级字表
7615,勠,三级字表
7616,戣,三级字表
7617,𫘪,三级字表
7618,𫘬,三级字表
7619,缞,三级字表
7620,耤,三级字表
7621,瑧,三级字表
7622,𫞩,三级字表
7623,瑨,三级字表
7624,瑱,三级字表
7625,瑷,三级字表
7626,瑢,三级字表
7627,斠,三级字表
7628,摏,三级字表
7629,墕,三级字表
7630,墈,三级字表
7631,墐,三级字表
7632,墘,三级字表
7633,摴,三级字表
7634,銎,三级字表
7635,𡐓,三级字表
7636,墚,三级字表
7637,撖,三级字表
7638,𪤗,三级字表
7639,靽,三级字表
7640,鞁,三级字表
7641,蔌,三级字表
7642,蔈,三级字表
7643,蓰,三级字表
7644,蔹,三级字表
7645,蔊,三级字表
7646,嘏,三级字表
7647,榰,三级字表
7648,榑,三级字表
7649,槚,三级字表
7650,𣗋,三级字表
7651,槜,三级字表
7652,榍,三级字表
7653,疐,三级字表
7654,𬸘,三级字表
7655,酺,三级字表
7656,酾,三级字表
7657,酲,三级字表
7658,酴,三级字表
7659,碶,三级字表
7660,䃎,三级字表
7661,𬒗,三级字表
7662,碨,三级字表
7663,𥔲,三级字表
7664,碹,三级字表
7665,碥,三级字表
7666,劂,三级字表
7667,𫚖,三级字表
7668,䴗,三级字表
7669,夥,三级字表
7670,瞍,三级字表
7671,鹖,三级字表
7672,㬎,三级字表
7673,跽,三级字表
7674,蜾,三级字表
7675,幖,三级字表
7676,嶍,三级字表
7677,圙,三级字表
7678,𨱏,三级字表
7679,锺,三级字表
7680,锼,三级字表
7681,锽,三级字表
7682,𬭤,三级字表
7683,锾,三级字表
7684,锿,三级字表
7685,镃,三级字表
7686,镄,三级字表
7687,镅,三级字表
7688,馝,三级字表
7689,鹙,三级字表
7690,箨,三级字表
7691,箖,三级字表
7692,劄,三级字表
7693,僬,三级字表
7694,僦,三级字表
7695,僔,三级字表
7696,僎,三级字表
7697,槃,三级字表
7698,㙦,三级字表
7699,鲒,三级字表
7700,鲕,三级字表
7701,𫚕,三级字表
7702,鲖,三级字表
7703,鲗,三级字表
7704,鲘,三级字表
7705,鲙,三级字表
7706,𬶐,三级字表
7707,𬶏,三级字表
7708,𩽾,三级字表
7709,夐,三级字表
7710,獍,三级字表
7711,飗,三级字表
7712,𬸚,三级字表
7713,凘,三级字表
7714,廑,三级字表
7715,廙,三级字表
7716,瘗,三级字表
7717,瘥,三级字表
7718,瘕,三级字表
7719,鲝,三级字表
7720,鄫,三级字表
7721,熇,三级字表
7722,漹,三级字表
7723,漖,三级字表
7724,潆,三级字表
7725,漤,三级字表
7726,潩,三级字表
7727,漼,三级字表
7728,漴,三级字表
7729,㽏,三级字表
7730,漈,三级字表
7731,漋,三级字表
7732,漻,三级字表
7733,慬,三级字表
7734,窬,三级字表
7735,窭,三级字表
7736,㮾,三级字表
7737,𬤝,三级字表
7738,褕,三级字表
7739,禛,三级字表
7740,禚,三级字表
7741,隩,三级字表
7742,嫕,三级字表
7743,嫭,三级字表
7744,嫜,三级字表
7745,嫪,三级字表
7746,𬙂,三级字表
7747,㻬,三级字表
7748,麹,三级字表
7749,璆,三级字表
7750,漦,三级字表
7751,叇,三级字表
7752,墣,三级字表
7753,墦,三级字表
7754,墡,三级字表
7755,劐,三级字表
7756,薁,三级字表
7757,蕰,三级字表
7758,蔃,三级字表
7759,鼒,三级字表
7760,槱,三级字表
7761,鹝,三级字表
7762,磏,三级字表
7763,磉,三级字表
7764,殣,三级字表
7765,慭,三级字表
7766,霅,三级字表
7767,暵,三级字表
7768,暲,三级字表
7769,暶,三级字表
7770,踦,三级字表
7771,踣,三级字表
7772,䗖,三级字表
7773,蝘,三级字表
7774,蝲,三级字表
7775,蝤,三级字表
7776,噇,三级字表
7777,噂,三级字表
7778,噀,三级字表
7779,罶,三级字表
7780,嶲,三级字表
7781,嶓,三级字表
7782,㠇,三级字表
7783,嶟,三级字表
7784,嶒,三级字表
7785,镆,三级字表
7786,镈,三级字表
7787,镋,三级字表
7788,镎,三级字表
7789,𬭩,三级字表
7790,镕,三级字表
7791,稹,三级字表
7792,儇,三级字表
7793,皞,三级字表
7794,皛,三级字表
7795,䴘,三级字表
7796,艎,三级字表
7797,艏,三级字表
7798,鹟,三级字表
7799,𩾃,三级字表
7800,鲦,三级字表
7801,鲪,三级字表
7802,鲬,三级字表
7803,橥,三级字表
7804,觭,三级字表
7805,鹠,三级字表
7806,鹡,三级字表
7807,糇,三级字表
7808,糈,三级字表
7809,翦,三级字表
7810,鹢,三级字表
7811,鹣,三级字表
7812,熛,三级字表
7813,潖,三级字表
7814,潵,三级字表
7815,㵐,三级字表
7816,澂,三级字表
7817,澛,三级字表
7818,瑬,三级字表
7819,潽,三级字表
7820,潾,三级字表
7821,潏,三级字表
7822,憭,三级字表
7823,憕,三级字表
7824,𬸣,三级字表
7825,戭,三级字表
7826,褯,三级字表
7827,禤,三级字表
7828,𫍽,三级字表
7829,嫽,三级字表
7830,遹,三级字表
7831,𬴊,三级字表
7832,璥,三级字表
7833,璲,三级字表
7834,璒,三级字表
7835,憙,三级字表
7836,擐,三级字表
7837,鄹,三级字表
7838,薳,三级字表
7839,鞔,三级字表
7840,黇,三级字表
7841,𬞟,三级字表
7842,蕗,三级字表
7843,薢,三级字表
7844,蕹,三级字表
7845,橞,三级字表
7846,橑,三级字表
7847,橦,三级字表
7848,醑,三级字表
7849,觱,三级字表
7850,磡,三级字表
7851,𥕢,三级字表
7852,磜,三级字表
7853,豮,三级字表
7854,𫟦,三级字表
7855,𬺈,三级字表
7856,𫠜,三级字表
7857,鹾,三级字表
7858,虤,三级字表
7859,暿,三级字表
7860,曌,三级字表
7861,曈,三级字表
7862,㬚,三级字表
7863,蹅,三级字表
7864,踶,三级字表
7865,䗛,三级字表
7866,螗,三级字表
7867,疁,三级字表
7868,㠓,三级字表
7869,幪,三级字表
7870,𪩘,三级字表
7871,嶦,三级字表
7872,𬭬,三级字表
7873,𨱑,三级字表
7874,𬭯,三级字表
7875,馞,三级字表
7876,穄,三级字表
7877,篚,三级字表
7878,篯,三级字表
7879,簉,三级字表
7880,鼽,三级字表
7881,衠,三级字表
7882,盦,三级字表
7883,螣,三级字表
7884,縢,三级字表
7885,鲭,三级字表
7886,鲯,三级字表
7887,鲰,三级字表
7888,鲺,三级字表
7889,鲹,三级字表
7890,𫗴,三级字表
7891,亸,三级字表
7892,癀,三级字表
7893,瘭,三级字表
7894,𬸦,三级字表
7895,羱,三级字表
7896,糒,三级字表
7897,燋,三级字表
7898,熻,三级字表
7899,燊,三级字表
7900,燚,三级字表
7901,燏,三级字表
7902,濩,三级字表
7903,濋,三级字表
7904,澪,三级字表
7905,澽,三级字表
7906,澴,三级字表
7907,澭,三级字表
7908,澼,三级字表
7909,憷,三级字表
7910,憺,三级字表
7911,懔,三级字表
7912,黉,三级字表
7913,嬛,三级字表
7914,鹨,三级字表
7915,翯,三级字表
7916,𫄷,三级字表
7917,璱,三级字表
7918,𤩽,三级字表
7919,璬,三级字表
7920,璮,三级字表
7921,髽,三级字表
7922,擿,三级字表
7923,薿,三级字表
7924,薸,三级字表
7925,檑,三级字表
7926,櫆,三级字表
7927,檞,三级字表
7928,醨,三级字表
7929,繄,三级字表
7930,磹,三级字表
7931,磻,三级字表
7932,瞫,三级字表
7933,瞵,三级字表
7934,蹐,三级字表
7935,蟏,三级字表
7936,㘎,三级字表
7937,𬭳,三级字表
7938,镤,三级字表
7939,𬭶,三级字表
7940,𫔍,三级字表
7941,镥,三级字表
7942,镨,三级字表
7943,𬭸,三级字表
7944,𨱔,三级字表
7945,𬭼,三级字表
7946,𫔎,三级字表
7947,矰,三级字表
7948,穙,三级字表
7949,穜,三级字表
7950,穟,三级字表
7951,簕,三级字表
7952,簃,三级字表
7953,簏,三级字表
7954,儦,三级字表
7955,魋,三级字表
7956,斶,三级字表
7957,艚,三级字表
7958,𬸪,三级字表
7959,谿,三级字表
7960,䲠,三级字表
7961,𬶟,三级字表
7962,鲾,三级字表
7963,𬶠,三级字表
7964,鲿,三级字表
7965,鳁,三级字表
7966,鳂,三级字表
7967,鳈,三级字表
7968,鳉,三级字表
7969,獯,三级字表
7970,䗪,三级字表
7971,馘,三级字表
7972,襕,三级字表
7973,襚,三级字表
7974,𬶨,三级字表
7975,螱,三级字表
7976,甓,三级字表
7977,嬬,三级字表
7978,嬥,三级字表
7979,𦈡,三级字表
7980,𫄸,三级字表
7981,瓀,三级字表
7982,釐,三级字表
7983,鬶,三级字表
7984,爇,三级字表
7985,鞳,三级字表
7986,鞮,三级字表
7987,𬟁,三级字表
7988,藟,三级字表
7989,藦,三级字表
7990,藨,三级字表
7991,鹲,三级字表
7992,檫,三级字表
7993,黡,三级字表
7994,礞,三级字表
7995,礌,三级字表
7996,𥖨,三级字表
7997,蹢,三级字表
7998,蹜,三级字表
7999,蟫,三级字表
8000,䗴,三级字表
8001,嚚,三级字表
8002,髃,三级字表
8003,镮,三级字表
8004,镱,三级字表
8005,酂,三级字表
8006,馧,三级字表
8007,簠,三级字表
8008,簝,三级字表
8009,簰,三级字表
8010,鼫,三级字表
8011,鼩,三级字表
8012,皦,三级字表
8013,臑,三级字表
8014,䲢,三级字表
8015,鳑,三级字表
8016,鳒,三级字表
8017,鹱,三级字表
8018,鹯,三级字表
8019,癗,三级字表
8020,𦒍,三级字表
8021,旞,三级字表
8022,翷,三级字表
8023,冁,三级字表
8024,䎖,三级字表
8025,瀔,三级字表
8026,瀍,三级字表
8027,瀌,三级字表
8028,襜,三级字表
8029,䴙,三级字表
8030,𬙊,三级字表
8031,嚭,三级字表
8032,㰀,三级字表
8033,鬷,三级字表
8034,醭,三级字表
8035,蹯,三级字表
8036,蠋,三级字表
8037,翾,三级字表
8038,鳘,三级字表
8039,儳,三级字表
8040,儴,三级字表
8041,鼗,三级字表
8042,𬶭,三级字表
8043,𩾌,三级字表
8044,鳚,三级字表
8045,鳛,三级字表
8046,麑,三级字表
8047,麖,三级字表
8048,蠃,三级字表
8049,彟,三级字表
8050,嬿,三级字表
8051,鬒,三级字表
8052,蘘,三级字表
8053,欂,三级字表
8054,醵,三级字表
8055,颥,三级字表
8056,甗,三级字表
8057,𨟠,三级字表
8058,巇,三级字表
8059,酅,三级字表
8060,髎,三级字表
8061,犨,三级字表
8062,𬶮,三级字表
8063,𨭉,三级字表
8064,㸌,三级字表
8065,爔,三级字表
8066,瀱,三级字表
8067,瀹,三级字表
8068,瀼,三级字表
8069,瀵,三级字表
8070,襫,三级字表
8071,孅,三级字表
8072,骦,三级字表
8073,𬙋,三级字表
8074,耰,三级字表
8075,𤫉,三级字表
8076,瓖,三级字表
8077,鬘,三级字表
8078,趯,三级字表
8079,𬺓,三级字表
8080,罍,三级字表
8081,鼱,三级字表
8082,鳠,三级字表
8083,鳡,三级字表
